"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","76","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","962","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/UserInterface/PostProcess/PostProcessDesaturate.PostProcessDesaturate","0","4","1","1","1.752190","0","11"
"/Game/MainCharacter/Whisps/OceanWhisp_Mat.OceanWhisp_Mat","0","56","8","1","22.782862","0","794"
"/Game/MainCharacter/Whisps/FireWhisp_Mat.FireWhisp_Mat","0","56","9","1","21.392910","0","354"
"/Game/MainCharacter/Whisps/DruidWhisp_Mat.DruidWhisp_Mat","0","56","1","1","21.237959","0","255"
"/Game/MainCharacter/Meshes/Particles/Sprites/Dirt_Stone__7__Mat.Dirt_Stone__7__Mat","0","154","5","1","51.695377","0","1693"
"/Game/MainCharacter/Meshes/Particles/Sprites/Dirt_Stone__6__Mat.Dirt_Stone__6__Mat","0","154","10","1","52.513378","0","1582"
"/Game/MainCharacter/Meshes/Particles/Sprites/Dirt_Stone__3__Mat.Dirt_Stone__3__Mat","0","154","10","1","50.154705","0","1668"
"/Game/MainCharacter/Meshes/Particles/Sprites/Dirt_Stone__2__Mat.Dirt_Stone__2__Mat","0","154","10","1","49.385883","0","1559"
"/Game/MainCharacter/Gunblade/Trails_Particles/Sprites/StallSprite_Mat.StallSprite_Mat","0","154","10","1","48.141666","0","1595"
"/Game/MainCharacter/Gunblade/Trails_Particles/M_BaseTrail.M_BaseTrail","0","112","2","1","40.602615","0","1010"
"/Game/MainCharacter/Gunblade/Trails_Particles/Sprites/RestoreSprite_Mat.RestoreSprite_Mat","0","154","10","1","49.142170","0","1548"
"/Game/MainCharacter/Gunblade/Trails_Particles/Sprites/Smoke2_Mat.Smoke2_Mat","0","154","12","1","49.309189","0","1599"
"/Game/MainCharacter/Gunblade/Trails_Particles/Sprites/Damage_Mat.Damage_Mat","0","154","5","1","48.490128","0","1634"
"/Game/MainCharacter/Gunblade/GB_Blade.GB_Blade","0","71","5","1","25.784281","0","390"
"/Game/MainCharacter/Gunblade/GB_Barrel.GB_Barrel","0","71","6","1","26.260101","0","388"
"/Game/MainCharacter/Gunblade/Blade_shroud.Blade_shroud","0","71","7","1","26.508284","0","399"
"/Game/MainCharacter/Gunblade/GB_Trigger.GB_Trigger","0","71","8","1","27.209478","0","405"
"/Game/MainCharacter/Gunblade/GB_GuardR.GB_GuardR","0","71","9","1","27.077723","0","411"
"/Game/MainCharacter/Gunblade/GB_GuardL.GB_GuardL","0","71","10","1","26.929682","0","418"
"/Game/MainCharacter/Gunblade/GB_Grip.GB_Grip","0","71","11","1","27.403908","0","423"
"/Game/MainCharacter/Gunblade/GB_Cylinder.GB_Cylinder","0","71","1","1","27.754105","0","369"
"/Game/MainCharacter/Gunblade/GB_BladeScrew.GB_BladeScrew","0","71","10","1","28.616425","0","375"
"/Game/MainCharacter/Meshes/Space_Character.Space_Character","0","24","6","1","10.797375","0","62"
"/Game/MainCharacter/Meshes/PolySphere2_9.PolySphere2_9","0","24","10","1","10.719530","0","68"
"/Game/MainCharacter/Meshes/PolySphere2_11.PolySphere2_11","0","24","4","1","11.260452","0","62"
"/Game/MainCharacter/Meshes/Neck5.Neck5","0","24","10","1","10.642383","0","64"
"/Game/Rose_Assets/Models/Wooden_Crate/Wooden_crate.Wooden_crate","0","43","11","1","17.603344","0","196"
"/Game/Rose_Assets/Models/Tomes/Open_tome_pages.Open_tome_pages","0","43","5","1","18.695770","0","163"
"/Game/Rose_Assets/Models/Tomes/Open_tome_backing.Open_tome_backing","0","43","8","1","18.037909","0","172"
"/Game/Rose_Assets/Models/Tomes/Tome_pages.Tome_pages","0","43","11","1","18.250504","0","181"
"/Game/Rose_Assets/Models/Tomes/Tome_backing.Tome_backing","0","21","1","1","11.273934","0","53"
"/Game/Rose_Assets/Models/Horse_cart/Support_slat.Support_slat","0","43","5","1","18.056835","0","138"
"/Game/Rose_Assets/Models/Horse_cart/horse_connector.horse_connector","0","43","8","1","18.378889","0","172"
"/Game/Rose_Assets/Models/Horse_cart/front_support.front_support","0","43","11","1","18.029898","0","181"
"/Game/Rose_Assets/Models/Horse_cart/front_seat_panel.front_seat_panel","0","43","4","1","18.203167","0","160"
"/Game/Rose_Assets/Models/Horse_cart/Driver_seat.Driver_seat","0","43","7","1","17.886560","0","169"
"/Game/Rose_Assets/Models/Horse_cart/front_seat_base.front_seat_base","0","43","10","1","18.599344","0","178"
"/Game/Rose_Assets/Models/Horse_cart/flatbed.flatbed","0","43","3","1","18.236797","0","200"
"/Game/Rose_Assets/Models/Horse_cart/Axel_support.Axel_support","0","43","6","1","18.175333","0","166"
"/Game/Rose_Assets/Models/Horse_cart/Axel.Axel","0","43","9","1","18.959677","0","175"
"/Game/Rose_Assets/Models/Haymaking_fork/lambert1.lambert1","0","43","1","1","19.642042","0","188"
"/Game/Rose_Assets/Models/Crock_pots/lambert1.lambert1","0","43","1","1","0.000000","0","229"
"/Game/Rose_Assets/Models/Clocktower/Tower_window.Tower_window","0","43","11","1","20.651112","0","169"
"/Game/Rose_Assets/Models/Clocktower/clock_minute.clock_minute","0","43","8","1","18.334082","0","144"
"/Game/Rose_Assets/Models/Clocktower/clock_hour.clock_hour","0","43","11","1","17.536570","0","181"
"/Game/Rose_Assets/Models/Clocktower/clock_face.clock_face","0","43","10","1","19.092974","0","160"
"/Game/Rose_Assets/Models/Clocktower/Clocktower_base.Clocktower_base","0","43","11","1","18.182735","0","169"
"/Game/Rose_Assets/Models/City_wall_segments/DD_upper_line.DD_upper_line","0","43","10","1","19.466370","0","178"
"/Game/Rose_Assets/Models/City_wall_segments/Padlock_rod.Padlock_rod","0","43","10","1","19.147545","0","191"
"/Game/Rose_Assets/Models/City_wall_segments/Rook_top.Rook_top","0","43","6","1","18.799208","0","166"
"/Game/Rose_Assets/Models/City_wall_segments/Rook_middle.Rook_middle","0","43","9","1","17.390961","0","175"
"/Game/Rose_Assets/Models/City_wall_segments/Rook_lower.Rook_lower","0","43","1","1","18.644630","0","196"
"/Game/Rose_Assets/Models/City_wall_segments/Padlock_body.Padlock_body","0","43","10","1","18.949755","0","163"
"/Game/Rose_Assets/Models/City_wall_segments/Padlock_hole.Padlock_hole","0","43","10","1","18.985779","0","172"
"/Game/Rose_Assets/Models/City_wall_segments/Door_strut.Door_strut","0","43","11","1","18.362051","0","181"
"/Game/Rose_Assets/Models/City_wall_segments/DD_door_handle.DD_door_handle","0","43","10","1","19.178234","0","160"
"/Game/Rose_Assets/Models/City_wall_segments/DD_Centre_line.DD_Centre_line","0","43","10","1","17.972105","0","169"
"/Game/Rose_Assets/Models/City_wall_segments/DD_Main.DD_Main","0","43","10","1","18.582649","0","178"
"/Game/Rose_Assets/Models/City_wall_segments/Handle_connector.Handle_connector","0","21","10","1","10.639135","0","53"
"/Game/Rose_Assets/Models/City_wall_segments/CW_Upper_wall.CW_Upper_wall","0","43","10","1","18.343031","0","160"
"/Game/Rose_Assets/Models/City_wall_segments/CW_Lower_Wall.CW_Lower_Wall","0","43","7","1","18.485926","0","169"
"/Game/Rose_Assets/Models/Bunting/Bunting_rope.Bunting_rope","0","43","10","1","19.747736","0","178"
"/Game/Rose_Assets/Models/Bunting/Bunting_flag.Bunting_flag","0","43","9","1","23.688251","0","211"
"/Game/Rose_Assets/Models/Tavern___shop_signs/Sign_ring.Sign_ring","0","43","6","1","19.266981","0","166"
"/Game/Rose_Assets/Models/Tavern___shop_signs/Sign_body1.Sign_body1","0","21","5","1","12.192742","0","53"
"/Game/Rose_Assets/Models/Tavern___shop_signs/Sign_body.Sign_body","0","43","10","1","18.424747","0","178"
"/Game/Rose_Assets/Models/Tavern___shop_signs/Sign_joint.Sign_joint","0","43","10","1","23.827929","0","208"
"/Game/Rose_Assets/Models/Table/lambert1.lambert1","0","43","1","1","0.000000","0","237"
"/Game/Rose_Assets/Models/Stool/lambert1.lambert1","0","43","1","1","0.000000","0","225"
"/Game/Rose_Assets/Models/Spade/lambert1.lambert1","0","43","1","1","0.000000","0","188"
"/Game/Rose_Assets/Models/Rake/lambert1.lambert1","0","43","1","1","0.000000","0","188"
"/Game/Rose_Assets/Models/Market_stall/Upper_strut.Upper_strut","0","43","6","1","18.380468","0","162"
"/Game/Rose_Assets/Models/Market_stall/Market_connector_strut.Market_connector_strut","0","43","10","1","18.281347","0","176"
"/Game/Rose_Assets/Models/Market_stall/Market_front_strut.Market_front_strut","0","43","1","1","19.043255","0","196"
"/Game/Rose_Assets/Models/Market_stall/market_shelf_support.market_shelf_support","0","43","5","1","19.375731","0","161"
"/Game/Rose_Assets/Models/Market_stall/market_rear_strut.market_rear_strut","0","43","10","1","19.134245","0","172"
"/Game/Rose_Assets/Models/Market_stall/Shelf_smaller_support.Shelf_smaller_support","0","43","3","1","21.665762","0","193"
"/Game/Rose_Assets/Models/Market_stall/Market_shelf_slat.Market_shelf_slat","0","43","10","1","21.691643","0","162"
"/Game/Rose_Assets/Models/Market_stall/Market_drape.Market_drape","0","43","9","1","19.031210","0","156"
"/Game/Rose_Assets/Models/Jug/lambert1.lambert1","0","21","9","1","14.032500","0","53"
"/Game/Rose_Assets/Models/Horse_cart/Slat.Slat","0","43","13","1","23.562878","0","112"
"/Game/Rose_Assets/Models/Horse_cart/Upper_seat.Upper_seat","0","43","44","1","20.609062","0","70"
"/Game/Rose_Assets/Models/Horse_cart/Lower_seat.Lower_seat","0","43","1","1","22.274178","0","137"
"/Game/Rose_Assets/Models/Horse_cart/Wheel.Wheel","0","43","11","1","20.463688","0","130"
"/Game/Rose_Assets/Models/Horse_cart/Wheel_spoke.Wheel_spoke","0","43","5","1","21.489305","0","127"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Window/Window_joint_glass_d2.Window_joint_glass_d2","0","30","31","1","12.195157","0","46"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Window/window_base_glass_d2.window_base_glass_d2","0","30","31","1","13.087031","0","47"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Window/glass_joints_d2.glass_joints_d2","0","30","31","1","15.036198","0","41"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Wall_segments/Updatedwall2.Updatedwall2","0","43","18","1","22.420988","0","126"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Terrace_floor/Terrace.Terrace","0","30","18","1","13.114796","0","85"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Roof_segments/wall_to_connector_d2.wall_to_connector_d2","0","43","44","1","18.554256","0","75"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Roof_segments/rtw_endseg_d2.rtw_endseg_d2","0","43","19","1","20.625856","0","151"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Roof_segments/Right_segments/Right_middle_d2.Right_middle_d2","0","43","11","1","23.164793","0","193"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Roof_segments/Right_segments/Right_corner_d2.Right_corner_d2","0","43","14","1","19.174780","0","109"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Roof_segments/Right_segments/Right_connector_d2.Right_connector_d2","0","43","3","1","20.210604","0","117"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Roof_segments/Middle_segments/mid_middle_d2.mid_middle_d2","0","43","18","1","21.922789","0","235"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Roof_segments/Middle_segments/Mid_endpoint_d2.Mid_endpoint_d2","0","43","44","1","21.868721","0","75"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Roof_segments/Middle_segments/Mid_connector_d2.Mid_connector_d2","0","43","1","1","20.142317","0","132"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Roof_segments/Left_segments/Left_middle_d2.Left_middle_d2","0","43","11","1","20.310749","0","113"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Roof_segments/Left_segments/Left_corner_d2.Left_corner_d2","0","43","11","1","27.719675","0","122"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Roof_segments/Left_segments/Left_connector_d2.Left_connector_d2","0","43","11","1","22.567593","0","153"
"/Game/Mannequin/Character/Materials/M_Male_Body.M_Male_Body","0","0","156","2","0.000000","0","0"
"/Game/GreyboxingTools/GreyboxMaterials/ClockTower.ClockTower","0","21","9","1","10.625881","0","61"
"/Game/Enemy/Orc/Texture_Orc/Texture_Orc/Orc_Cloth.Orc_Cloth","0","24","3","1","11.900814","0","84"
"/Game/Enemy/Orc/Base/PolySphere1_27.PolySphere1_27","0","24","7","1","10.303323","0","62"
"/Game/Enemy/Orc/Base/PolySphere1_26.PolySphere1_26","0","24","1","1","10.212322","0","73"
"/Game/Enemy/Orc/Base/PolySphere1_10.PolySphere1_10","0","24","10","1","11.802442","0","67"
"/Game/Enemy/Imp/OLD/PolySphere1_10.PolySphere1_10","0","24","10","1","0.000000","0","67"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Corner_pillar/Corner_d2.Corner_d2","0","30","11","1","13.182761","0","104"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/Rose_Assets/Textures/Bench/Bench.Bench","0","43","9","1","19.108259","0","175"
"/Game/GreyboxingTools/GreyboxMaterials/CartWagon.CartWagon","0","21","10","1","12.147049","0","54"
"/Game/GreyboxingTools/GreyboxMaterials/AlleySideStreet.AlleySideStreet","0","21","10","1","12.281819","0","62"
"/Game/GreyboxingTools/GreyboxMaterials/Ground.Ground","0","21","10","1","11.148857","0","53"
"/Game/GreyboxingTools/GreyboxMaterials/Gate.Gate","0","21","2","1","11.544563","0","54"
"/Game/GreyboxingTools/GreyboxMaterials/Fountain.Fountain","0","21","5","1","12.326944","0","53"
"/Game/GreyboxingTools/GreyboxMaterials/FightRoom.FightRoom","0","21","6","1","11.567266","0","58"
"/Game/GreyboxingTools/GreyboxMaterials/Building.Building","0","21","9","1","10.512605","0","59"
"/Game/GreyboxingTools/GreyboxMaterials/Blockage.Blockage","0","21","2","1","12.331626","0","74"
"/Game/GreyboxingTools/GreyboxMaterials/Artificery.Artificery","0","21","10","1","16.560728","0","55"
"/Game/Rose_Assets/Models/Broken_wall/Broken_chunk.Broken_chunk","0","43","10","1","22.930086","0","177"
"/Game/Enemy/Imp/Textures_Imp/Textures_Imp/Imp.Imp","0","24","4","1","21.465143","0","62"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Game/Rose_Assets/Models/Building_segments/Window_segments/Window_base_glass.Window_base_glass","0","43","11","1","15.691489","0","181"
"/Game/Rose_Assets/Models/Building_segments/Window_segments/Window_base.Window_base","0","43","10","1","55.317642","0","191"
"/Game/Rose_Assets/Models/Building_segments/Window_segments/Window_Joint_glass.Window_Joint_glass","0","43","5","1","20.286057","0","163"
"/Game/Rose_Assets/Models/Building_segments/Window_segments/Glass_joints.Glass_joints","0","43","10","1","25.414211","0","179"
"/Game/Rose_Assets/Models/Building_segments/Wall_segment/Updated_wall.Updated_wall","0","43","11","1","23.237410","0","167"
"/Game/Rose_Assets/Models/Building_segments/Roof_to_wall_connection_segments/wall_to_connector_segment.wall_to_connector_segment","0","43","10","1","22.396097","0","179"
"/Game/Rose_Assets/Models/Building_segments/Roof_to_wall_connection_segments/rtw_end_seg.rtw_end_seg","0","43","11","1","45.196762","0","177"
"/Game/Rose_Assets/Models/Scythe/lambert1.lambert1","0","12","12","1","0.000000","0","12"
"/Game/Rose_Assets/Models/Demonstration_files/Wooden_crate.Wooden_crate","0","12","12","1","7.649280","0","14"
"/Game/Rose_Assets/Models/Building_segments/Right_roof_segments/Right_roof_body.Right_roof_body","0","43","11","1","17.032738","0","181"
"/Game/Rose_Assets/Models/Demonstration_files/wall_to_connector_segment.wall_to_connector_segment","0","12","12","1","6.084054","0","16"
"/Game/Rose_Assets/Models/Demonstration_files/Updated_wall.Updated_wall","0","12","12","1","5.604401","0","22"
"/Game/Rose_Assets/Models/Building_segments/Left_Roof_segments/Left_roof_body.Left_roof_body","0","43","11","1","17.144632","0","181"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Firewood/Firewood_3/lambert1.lambert1","0","12","12","1","0.000000","0","12"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Firewood/Firewood_2/lambert1.lambert1","0","12","12","1","0.000000","0","12"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Firewood/Firewood_1/lambert1.lambert1","0","12","12","1","0.000000","0","12"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Egg/lambert1.lambert1","0","12","12","1","0.000000","0","12"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Drying_Meat/Drying_Meat/Small_Texture/PolySphere.PolySphere","0","12","12","1","7.217978","0","22"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Drying_Meat/Drying_Meat/Big_Texture/PolySphere.PolySphere","0","12","12","1","0.000000","0","22"
"/Game/Rose_Assets/Models/Building_segments/Right_roof_segments/Right_corner_segment.Right_corner_segment","0","43","1","1","18.479103","0","234"
"/Game/Rose_Assets/Models/Building_segments/Right_roof_segments/Right_roof_connector.Right_roof_connector","0","43","11","1","17.888777","0","181"
"/Game/Rose_Assets/Models/Building_segments/Middle_roof_segments/Middle_endpoint.Middle_endpoint","0","43","11","1","18.553493","0","175"
"/Game/Enemy/Old/Ch36_Body.Ch36_Body","0","24","10","1","11.594280","0","91"
"/Game/ThirdPerson/Meshes/RampMaterial.RampMaterial","0","0","21","1","0.000000","0","0"
"/Game/Rose_Assets/Models/Building_segments/Middle_roof_segments/Middle_roof_connector.Middle_roof_connector","0","43","11","1","19.267059","0","197"
"/Game/Rose_Assets/Models/Building_segments/Middle_roof_segments/Middle_roof_body.Middle_roof_body","0","43","10","1","19.041769","0","162"
"/Game/Rose_Assets/Models/Building_segments/Left_Roof_segments/Left_corner_segment1.Left_corner_segment1","0","43","8","1","18.782339","0","172"
"/Game/Rose_Assets/Models/Building_segments/Left_Roof_segments/left_roof_connector.Left_roof_connector","0","43","11","1","19.618656","0","181"
"/Game/Rose_Assets/Models/Building_segments/Floor_segment/Floor_base.Floor_base","0","43","11","1","18.288733","0","181"
"/Game/Rose_Assets/Models/Demonstration_files/Basket_base.Basket_base","0","12","12","1","7.032895","0","14"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Hessian_Sack/PM3D_Ring3D1.PM3D_Ring3D1","0","12","12","1","5.931524","0","14"
"/Game/Rose_Assets/Models/Building_segments/Door_segments/Screw.Screw","0","43","11","1","17.943888","0","175"
"/Game/Rose_Assets/Models/Building_segments/Door_segments/D2_Wood_Door.D2_Wood_Door","0","43","11","1","18.097504","0","174"
"/Game/Rose_Assets/Models/Demonstration_files/Basic_block.Basic_block","0","12","12","1","5.846628","0","14"
"/Game/Rose_Assets/Models/Demonstration_files/Terrace_floor.Terrace_floor","0","12","8","1","6.437928","0","35"
"/Game/Rose_Assets/Models/Demonstration_files/rtw_end_seg.rtw_end_seg","0","12","12","1","6.257936","0","22"
"/Game/Rose_Assets/Textures/Tome_Closed/tome_ver_2/Tome2.Tome2","0","43","8","1","19.211205","0","188"
"/Game/Rose_Assets/Textures/Tome_Closed/tome_ver_1/Tome1.Tome1","0","43","11","1","19.082087","0","181"
"/Game/Rose_Assets/Models/Building_segments/Door_segments/D2_Door_Frame.D2_Door_Frame","0","43","11","1","18.860664","0","181"
"/Game/Rose_Assets/Models/Building_segments/Door_segments/D2_Handle.D2_Handle","0","43","10","1","18.485929","0","181"
"/Game/Rose_Assets/Models/Building_segments/Door_segments/D1_Wood_Door.D1_Wood_Door","0","43","11","1","18.892319","0","181"
"/Game/Rose_Assets/Models/Demonstration_files/Right_roof_connector.Right_roof_connector","0","12","12","1","6.352445","0","22"
"/Game/GreyboxingTools/GreyboxMaterials/Smith.Smith","0","33","6","1","15.551381","0","115"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","19","1","0.000000","0","0"
"/Game/Enemy/Orc/Texture_Orc/Texture_Orc/Orc_Head.Orc_Head","0","24","10","1","11.401942","0","68"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Game/Rose_Assets/Models/Building_segments/Door_segments/D1_Support_Door.D1_Support_Door","0","43","11","1","18.455023","0","210"
"/Game/Rose_Assets/Models/Building_segments/Door_segments/D1_Door_Frame.D1_Door_Frame","0","43","11","1","19.134798","0","179"
"/Game/Rose_Assets/Models/Building_segments/Door_segments/D1_Handle.D1_Handle","0","43","11","1","19.031681","0","208"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/lambert3.lambert3","0","12","12","1","7.545184","0","22"
"/Game/Rose_Assets/Models/Building_segments/Corner_pillar/Corner_pillar.Corner_pillar","0","43","11","1","18.911940","0","181"
"/Game/Rose_Assets/Models/Broken_wall/Broken_main.Broken_main","0","43","11","1","19.230885","0","181"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Plums/lambert1.lambert1","0","12","12","1","0.000000","0","12"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Parsnip/lambert1.lambert1","0","12","12","1","0.000000","0","12"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Onion/lambert1.lambert1","0","12","12","1","0.000000","0","12"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Leek/lambert1.lambert1","0","12","12","1","0.000000","0","12"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Hessian_Sack/PM3D_Ring3D2.PM3D_Ring3D2","0","12","12","1","6.085962","0","18"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Hessian_Sack/bag.bag","0","12","12","1","5.708234","0","20"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Herbs/PM3D_Sphere3D2_1.PM3D_Sphere3D2_1","0","12","12","1","6.886496","0","14"
"/Game/Rose_Assets/Models/Bench/lambert1.lambert1","0","21","10","1","11.664688","0","62"
"/Game/Rose_Assets/Models/Basket/Basket_base.Basket_base","0","43","11","1","18.941504","0","181"
"/Game/Rose_Assets/Models/Basket/B_handle.B_handle","0","43","6","1","17.941126","0","203"
"/Game/Rose_Assets/Models/Barrier/B_Out_ring.B_Out_ring","0","53","5","1","28.475792","0","247"
"/Game/Rose_Assets/Models/Building_segments/Window_segments/Shutter_bodyframe.Shutter_bodyframe","0","12","12","1","6.200702","0","22"
"/Game/Rose_Assets/Models/Barrier/B_Front_ring.B_Front_ring","0","53","3","1","27.841520","0","255"
"/Game/Rose_Assets/Models/Barrier/B_back.B_back","0","53","8","1","28.503668","0","230"
"/Game/Rose_Assets/Models/Barrel/Barrel_support_rings.Barrel_support_rings","0","43","11","1","18.355707","0","181"
"/Game/Rose_Assets/Textures/Building_segments/District_2/Window/Windows_base_d2.Windows_base_d2","0","30","10","1","13.431364","0","83"
"/Game/Rose_Assets/Models/Demonstration_files/B_FPost.B_FPost","0","12","12","1","6.787127","0","14"
"/Game/Rose_Assets/Models/Barrel/Barrel_wood.Barrel_wood","0","43","11","1","18.175606","0","166"
"/Game/Rose_Assets/Models/Axe/PM3D_Cylinder3D1_1.PM3D_Cylinder3D1_1","0","43","11","1","18.790266","0","177"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/lambert2.lambert2","0","12","12","1","6.758703","0","14"
